Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1961","1961","1000 ha","1232","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1962","1962","1000 ha","1232","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1963","1963","1000 ha","1233","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1964","1964","1000 ha","1230","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1965","1965","1000 ha","1237","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1966","1966","1000 ha","1240","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1967","1967","1000 ha","1244","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1968","1968","1000 ha","1240","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1969","1969","1000 ha","1235","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1970","1970","1000 ha","1230","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1971","1971","1000 ha","1200","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1972","1972","1000 ha","1174","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1973","1973","1000 ha","1146","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1974","1974","1000 ha","1122","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1975","1975","1000 ha","1080","T","Unofficial figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1976","1976","1000 ha","1075","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1977","1977","1000 ha","1109","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1978","1978","1000 ha","1114","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1979","1979","1000 ha","1117","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1980","1980","1000 ha","1118","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1981","1981","1000 ha","1116","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1982","1982","1000 ha","1114","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1983","1983","1000 ha","1110","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1984","1984","1000 ha","1113","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1985","1985","1000 ha","1112","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1986","1986","1000 ha","1111","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1987","1987","1000 ha","1111","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1988","1988","1000 ha","1117","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1989","1989","1000 ha","1110","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1990","1990","1000 ha","1121","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1991","1991","1000 ha","1127","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1992","1992","1000 ha","1127","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1993","1993","1000 ha","1126","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1994","1994","1000 ha","1126","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1995","1995","1000 ha","1127","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1996","1996","1000 ha","1131","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1997","1997","1000 ha","1135","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1998","1998","1000 ha","1139","I","Imputed value"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","1999","1999","1000 ha","1145","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2000","2000","1000 ha","1144","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2001","2001","1000 ha","1139","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2002","2002","1000 ha","1140","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2003","2003","1000 ha","1121","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2004","2004","1000 ha","1122","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2005","2005","1000 ha","1077","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2006","2006","1000 ha","1120","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2007","2007","1000 ha","1119","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2008","2008","1000 ha","1181","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2009","2009","1000 ha","1201.3","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2010","2010","1000 ha","1201.3","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2011","2011","1000 ha","1201","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2012","2012","1000 ha","1201.3","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2013","2013","1000 ha","1187.3","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2014","2014","1000 ha","1174.29","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2015","2015","1000 ha","1174.3","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2016","2016","1000 ha","1181.7","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2017","2017","1000 ha","1174.281","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2018","2018","1000 ha","1174.081","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2019","2019","1000 ha","1174","A","Official figure"
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2020","2020","1000 ha","1165.555","A","Official figure"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1961","1961","1000 ha","26","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1962","1962","1000 ha","26","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1963","1963","1000 ha","26","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1964","1964","1000 ha","26","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1965","1965","1000 ha","26","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1966","1966","1000 ha","26","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1967","1967","1000 ha","26","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1968","1968","1000 ha","26","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1969","1969","1000 ha","26","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1970","1970","1000 ha","26","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1971","1971","1000 ha","25","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1972","1972","1000 ha","25","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1973","1973","1000 ha","24","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1974","1974","1000 ha","24","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1975","1975","1000 ha","24","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1976","1976","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1977","1977","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1978","1978","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1979","1979","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1980","1980","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1981","1981","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1982","1982","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1983","1983","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1984","1984","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1985","1985","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1986","1986","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1987","1987","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1988","1988","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1989","1989","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1990","1990","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1991","1991","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1992","1992","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1993","1993","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1994","1994","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1995","1995","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1996","1996","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1997","1997","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1998","1998","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1999","1999","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2000","2000","1000 ha","23","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2001","2001","1000 ha","22.75","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2002","2002","1000 ha","22.85","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2003","2003","1000 ha","22.86","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2004","2004","1000 ha","22.81","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2005","2005","1000 ha","21.8","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2006","2006","1000 ha","21.78","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2007","2007","1000 ha","20.77","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2008","2008","1000 ha","20.76","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2009","2009","1000 ha","20.77","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2010","2010","1000 ha","19.77","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2011","2011","1000 ha","19.77","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2012","2012","1000 ha","18.76","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2013","2013","1000 ha","18.81","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2014","2014","1000 ha","18.8","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2015","2015","1000 ha","18.81","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2016","2016","1000 ha","18.82","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2017","2017","1000 ha","18.82","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2018","2018","1000 ha","18.83","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2019","2019","1000 ha","18.8","I","Imputed value"
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2020","2020","1000 ha","18.72","I","Imputed value"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1961","1961","1000 ha","3555.4","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1962","1962","1000 ha","3531","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1963","1963","1000 ha","3489.8","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1964","1964","1000 ha","3476.5","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1965","1965","1000 ha","3464.2","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1966","1966","1000 ha","3406","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1967","1967","1000 ha","3373.7","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1968","1968","1000 ha","3359.3","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1969","1969","1000 ha","3351.1","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1970","1970","1000 ha","3335.8","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1971","1971","1000 ha","3320.9","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1972","1972","1000 ha","3307.1","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1973","1973","1000 ha","3222.2","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1974","1974","1000 ha","3207.3","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1975","1975","1000 ha","3189.5","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1976","1976","1000 ha","3183.5","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1977","1977","1000 ha","3177.6","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1978","1978","1000 ha","3180.8","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1979","1979","1000 ha","3142.9","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1980","1980","1000 ha","3141","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1981","1981","1000 ha","3155.4","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1982","1982","1000 ha","3142.7","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1983","1983","1000 ha","3025.9","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1984","1984","1000 ha","3033.2","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1985","1985","1000 ha","3037.5","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1986","1986","1000 ha","3026.8","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1987","1987","1000 ha","3028","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1988","1988","1000 ha","3048.3","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1989","1989","1000 ha","3050.6","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1990","1990","1000 ha","3023.9","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1991","1991","1000 ha","3036.9","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1992","1992","1000 ha","3013","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1993","1993","1000 ha","2999","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1994","1994","1000 ha","2994.1","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1995","1995","1000 ha","2981.1","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1996","1996","1000 ha","2973.3","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1997","1997","1000 ha","2964.6","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1998","1998","1000 ha","2959.9","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1999","1999","1000 ha","2955.2","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2000","2000","1000 ha","2940.2","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2001","2001","1000 ha","2916.1","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2002","2002","1000 ha","2902.2","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2003","2003","1000 ha","2885.23","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2004","2004","1000 ha","2867.4","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2005","2005","1000 ha","2856.8","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2006","2006","1000 ha","2843.3","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2007","2007","1000 ha","2830.1","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2008","2008","1000 ha","2809.4","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2009","2009","1000 ha","2795","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2010","2010","1000 ha","2779.2","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2011","2011","1000 ha","2757.3","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2012","2012","1000 ha","2735.2","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2013","2013","1000 ha","2716.4","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2014","2014","1000 ha","2714.2","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2015","2015","1000 ha","2718.45","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2016","2016","1000 ha","2670.17","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2017","2017","1000 ha","2654.62","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2018","2018","1000 ha","2652.83","I","Imputed value"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2019","2019","1000 ha","2651.21","I","Imputed value"
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2020","2020","1000 ha","2646.76","I","Imputed value"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1992","1992","1000 ha","9391","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1993","1993","1000 ha","9354","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1994","1994","1000 ha","9346","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1995","1995","1000 ha","9339","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1996","1996","1000 ha","9333","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1997","1997","1000 ha","9306","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1998","1998","1000 ha","9307","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1999","1999","1000 ha","9281","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2000","2000","1000 ha","9252","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2001","2001","1000 ha","9128","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2002","2002","1000 ha","9025","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2003","2003","1000 ha","8986","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2004","2004","1000 ha","8957","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2005","2005","1000 ha","8949","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2006","2006","1000 ha","8958","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2007","2007","1000 ha","8916","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2008","2008","1000 ha","8917","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2009","2009","1000 ha","8927","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2010","2010","1000 ha","8898","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2011","2011","1000 ha","8875","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2012","2012","1000 ha","8796","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2013","2013","1000 ha","8711.2","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2014","2014","1000 ha","8623.9","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2015","2015","1000 ha","8574.2","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2016","2016","1000 ha","8532.7","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2017","2017","1000 ha","8494","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2018","2018","1000 ha","8453","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2019","2019","1000 ha","8387","A","Official figure"
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2020","2020","1000 ha","8281","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2000","2000","1000 ha","1389.6","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2001","2001","1000 ha","1386.8","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2002","2002","1000 ha","1389.1","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2003","2003","1000 ha","1392.2","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2004","2004","1000 ha","1391.3","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2005","2005","1000 ha","1383","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2006","2006","1000 ha","1380","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2007","2007","1000 ha","1366.9","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2008","2008","1000 ha","1365.3","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2009","2009","1000 ha","1363.6","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2010","2010","1000 ha","1355.7","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2011","2011","1000 ha","1335.7","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2012","2012","1000 ha","1332","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2013","2013","1000 ha","1336.5","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2014","2014","1000 ha","1331.3","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2015","2015","1000 ha","1328","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2016","2016","1000 ha","1350.8","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2017","2017","1000 ha","1327","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2018","2018","1000 ha","1354","A","Official figure"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2019","2019","1000 ha","1356.4226","I","Imputed value"
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2020","2020","1000 ha","1364.6093","A","Official figure"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1961","1961","1000 ha","1811","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1962","1962","1000 ha","1816","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1963","1963","1000 ha","1772","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1964","1964","1000 ha","1761","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1965","1965","1000 ha","1758","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1966","1966","1000 ha","1755","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1967","1967","1000 ha","1758","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1968","1968","1000 ha","1752","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1969","1969","1000 ha","1763","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1970","1970","1000 ha","1763","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1971","1971","1000 ha","1756","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1972","1972","1000 ha","1748","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1973","1973","1000 ha","1763","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1974","1974","1000 ha","1801","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1975","1975","1000 ha","1791","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1976","1976","1000 ha","1781","I","Imputed value"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1977","1977","1000 ha","1768","A","Official figure"
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1978","1978","1000 ha","1776","A","Official figure"
